*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr 16 2025 16:07:36
*************************************************
parsing config file: /pref/Pythia/config/coop_pythia.ini
unable to parse section: , name: bool coop_rl_enable, value: true
unable to parse section: , name: coop_enable_adaptive_alpha, value: true

trace_0 /pref/Pythia/CLOUD9/traces/cloud9_phase3_core0.trace.xz
Heartbeat CPU  1 instructions:   70000001 cycles:  162574955 heartbeat IPC: 0.14645 cumulative IPC: 0.15106 (Simulation time: 0 hr 9 min 56 sec) 
Heartbeat CPU  3 instructions:   83000002 cycles:  165373253 heartbeat IPC: 0.18063 cumulative IPC: 0.18200 (Simulation time: 0 hr 10 min 1 sec) 
Heartbeat CPU  2 instructions:   71000003 cycles:  166229840 heartbeat IPC: 0.14587 cumulative IPC: 0.14932 (Simulation time: 0 hr 10 min 2 sec) 
Heartbeat CPU  0 instructions:   88000000 cycles:  166896273 heartbeat IPC: 0.20646 cumulative IPC: 0.18687 (Simulation time: 0 hr 10 min 3 sec) 
Heartbeat CPU  1 instructions:   71000000 cycles:  169419653 heartbeat IPC: 0.14610 cumulative IPC: 0.15081 (Simulation time: 0 hr 10 min 8 sec) 
Heartbeat CPU  3 instructions:   84000000 cycles:  170907713 heartbeat IPC: 0.18069 cumulative IPC: 0.18195 (Simulation time: 0 hr 10 min 10 sec) 
Heartbeat CPU  0 instructions:   89000001 cycles:  171832614 heartbeat IPC: 0.20258 cumulative IPC: 0.18742 (Simulation time: 0 hr 10 min 12 sec) 
Heartbeat CPU  2 instructions:   72000000 cycles:  173069427 heartbeat IPC: 0.14621 cumulative IPC: 0.14917 (Simulation time: 0 hr 10 min 14 sec) 
Heartbeat CPU  1 instructions:   72000000 cycles:  176271344 heartbeat IPC: 0.14595 cumulative IPC: 0.15059 (Simulation time: 0 hr 10 min 20 sec) 
Heartbeat CPU  3 instructions:   85000000 cycles:  176456149 heartbeat IPC: 0.18023 cumulative IPC: 0.18188 (Simulation time: 0 hr 10 min 20 sec) 
Heartbeat CPU  0 instructions:   90000000 cycles:  176763637 heartbeat IPC: 0.20280 cumulative IPC: 0.18793 (Simulation time: 0 hr 10 min 21 sec) 
Heartbeat CPU  2 instructions:   73000000 cycles:  177438860 heartbeat IPC: 0.22886 cumulative IPC: 0.15154 (Simulation time: 0 hr 10 min 22 sec) 
Heartbeat CPU  0 instructions:   91000003 cycles:  181740612 heartbeat IPC: 0.20093 cumulative IPC: 0.18836 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  3 instructions:   86000002 cycles:  182032987 heartbeat IPC: 0.17931 cumulative IPC: 0.18179 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  2 instructions:   74000001 cycles:  182096966 heartbeat IPC: 0.21468 cumulative IPC: 0.15347 (Simulation time: 0 hr 10 min 30 sec) 
Heartbeat CPU  1 instructions:   73000003 cycles:  183104297 heartbeat IPC: 0.14635 cumulative IPC: 0.15040 (Simulation time: 0 hr 10 min 32 sec) 
Heartbeat CPU  0 instructions:   92000000 cycles:  186614661 heartbeat IPC: 0.20517 cumulative IPC: 0.18888 (Simulation time: 0 hr 10 min 38 sec) 
Heartbeat CPU  3 instructions:   87000000 cycles:  187606123 heartbeat IPC: 0.17943 cumulative IPC: 0.18170 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  2 instructions:   75000001 cycles:  187628315 heartbeat IPC: 0.18079 cumulative IPC: 0.15443 (Simulation time: 0 hr 10 min 40 sec) 
Heartbeat CPU  1 instructions:   74000000 cycles:  190357845 heartbeat IPC: 0.13786 cumulative IPC: 0.14983 (Simulation time: 0 hr 10 min 44 sec) 
Heartbeat CPU  0 instructions:   93000003 cycles:  191522801 heartbeat IPC: 0.20374 cumulative IPC: 0.18934 (Simulation time: 0 hr 10 min 46 sec) 
Heartbeat CPU  2 instructions:   76000000 cycles:  192869087 heartbeat IPC: 0.19081 cumulative IPC: 0.15560 (Simulation time: 0 hr 10 min 49 sec) 
Heartbeat CPU  3 instructions:   88000000 cycles:  193131912 heartbeat IPC: 0.18097 cumulative IPC: 0.18168 (Simulation time: 0 hr 10 min 49 sec) 
Heartbeat CPU  1 instructions:   75000001 cycles:  197198166 heartbeat IPC: 0.14619 cumulative IPC: 0.14968 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  0 instructions:   94000003 cycles:  197569576 heartbeat IPC: 0.16538 cumulative IPC: 0.18847 (Simulation time: 0 hr 10 min 56 sec) 
Heartbeat CPU  2 instructions:   77000001 cycles:  198330707 heartbeat IPC: 0.18310 cumulative IPC: 0.15650 (Simulation time: 0 hr 10 min 58 sec) 
Heartbeat CPU  3 instructions:   89000003 cycles:  198655102 heartbeat IPC: 0.18106 cumulative IPC: 0.18166 (Simulation time: 0 hr 10 min 58 sec) 
Heartbeat CPU  0 instructions:   95000000 cycles:  201244718 heartbeat IPC: 0.27210 cumulative IPC: 0.19027 (Simulation time: 0 hr 11 min 3 sec) 
Heartbeat CPU  1 instructions:   76000000 cycles:  204027352 heartbeat IPC: 0.14643 cumulative IPC: 0.14955 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  2 instructions:   78000000 cycles:  204032751 heartbeat IPC: 0.17538 cumulative IPC: 0.15712 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  3 instructions:   90000001 cycles:  204215886 heartbeat IPC: 0.17983 cumulative IPC: 0.18160 (Simulation time: 0 hr 11 min 8 sec) 
Heartbeat CPU  0 instructions:   96000000 cycles:  206253164 heartbeat IPC: 0.19966 cumulative IPC: 0.19053 (Simulation time: 0 hr 11 min 12 sec) 
Heartbeat CPU  2 instructions:   79000003 cycles:  209380387 heartbeat IPC: 0.18700 cumulative IPC: 0.15801 (Simulation time: 0 hr 11 min 17 sec) 
Heartbeat CPU  3 instructions:   91000003 cycles:  209748155 heartbeat IPC: 0.18076 cumulative IPC: 0.18158 (Simulation time: 0 hr 11 min 17 sec) 
Heartbeat CPU  1 instructions:   77000000 cycles:  210069018 heartbeat IPC: 0.16552 cumulative IPC: 0.15009 (Simulation time: 0 hr 11 min 18 sec) 
Heartbeat CPU  0 instructions:   97000001 cycles:  211576383 heartbeat IPC: 0.18786 cumulative IPC: 0.19046 (Simulation time: 0 hr 11 min 21 sec) 
Heartbeat CPU  1 instructions:   78000002 cycles:  214193613 heartbeat IPC: 0.24245 cumulative IPC: 0.15216 (Simulation time: 0 hr 11 min 27 sec) 
Heartbeat CPU  0 instructions:   98000001 cycles:  214633000 heartbeat IPC: 0.32716 cumulative IPC: 0.19272 (Simulation time: 0 hr 11 min 28 sec) 
Heartbeat CPU  2 instructions:   80000000 cycles:  214716508 heartbeat IPC: 0.18740 cumulative IPC: 0.15886 (Simulation time: 0 hr 11 min 28 sec) 
Heartbeat CPU  3 instructions:   92000000 cycles:  215264108 heartbeat IPC: 0.18129 cumulative IPC: 0.18157 (Simulation time: 0 hr 11 min 29 sec) 
Heartbeat CPU  1 instructions:   79000003 cycles:  219202375 heartbeat IPC: 0.19965 cumulative IPC: 0.15342 (Simulation time: 0 hr 11 min 35 sec) 
Heartbeat CPU  2 instructions:   81000002 cycles:  220143832 heartbeat IPC: 0.18425 cumulative IPC: 0.15958 (Simulation time: 0 hr 11 min 37 sec) 
Heartbeat CPU  0 instructions:   99000000 cycles:  220530587 heartbeat IPC: 0.16956 cumulative IPC: 0.19200 (Simulation time: 0 hr 11 min 38 sec) 
Heartbeat CPU  3 instructions:   93000001 cycles:  220746815 heartbeat IPC: 0.18239 cumulative IPC: 0.18159 (Simulation time: 0 hr 11 min 38 sec) 
*** Reached end of trace for Core: 0 Repeating trace: /pref/Pythia/CLOUD9/traces/cloud9_phase3_core0.trace.xz
Heartbeat CPU  0 instructions:  100000000 cycles:  223446526 heartbeat IPC: 0.34294 cumulative IPC: 0.19428 (Simulation time: 0 hr 11 min 43 sec) 
Heartbeat CPU  2 instructions:   82000001 cycles:  225831253 heartbeat IPC: 0.17583 cumulative IPC: 0.16006 (Simulation time: 0 hr 11 min 47 sec) 
Heartbeat CPU  1 instructions:   80000000 cycles:  225904335 heartbeat IPC: 0.14921 cumulative IPC: 0.15327 (Simulation time: 0 hr 11 min 47 sec) 
Heartbeat CPU  3 instructions:   94000001 cycles:  226252969 heartbeat IPC: 0.18161 cumulative IPC: 0.18159 (Simulation time: 0 hr 11 min 48 sec) 
Heartbeat CPU  0 instructions:  101000003 cycles:  229280640 heartbeat IPC: 0.17141 cumulative IPC: 0.19361 (Simulation time: 0 hr 11 min 53 sec) 
Heartbeat CPU  2 instructions:   83000000 cycles:  231434559 heartbeat IPC: 0.17847 cumulative IPC: 0.16057 (Simulation time: 0 hr 11 min 56 sec) 
Heartbeat CPU  3 instructions:   95000002 cycles:  231762970 heartbeat IPC: 0.18149 cumulative IPC: 0.18159 (Simulation time: 0 hr 11 min 57 sec) 
Heartbeat CPU  1 instructions:   81000000 cycles:  232651706 heartbeat IPC: 0.14821 cumulative IPC: 0.15310 (Simulation time: 0 hr 11 min 58 sec) 
Heartbeat CPU  0 instructions:  102000003 cycles:  235610219 heartbeat IPC: 0.15799 cumulative IPC: 0.19251 (Simulation time: 0 hr 12 min 3 sec) 
Heartbeat CPU  3 instructions:   96000000 cycles:  237289388 heartbeat IPC: 0.18095 cumulative IPC: 0.18157 (Simulation time: 0 hr 12 min 6 sec) 
Heartbeat CPU  2 instructions:   84000000 cycles:  237331318 heartbeat IPC: 0.16958 cumulative IPC: 0.16082 (Simulation time: 0 hr 12 min 6 sec) 
Heartbeat CPU  1 instructions:   82000002 cycles:  239436713 heartbeat IPC: 0.14738 cumulative IPC: 0.15292 (Simulation time: 0 hr 12 min 10 sec) 
Heartbeat CPU  0 instructions:  103000002 cycles:  241835785 heartbeat IPC: 0.16063 cumulative IPC: 0.19158 (Simulation time: 0 hr 12 min 14 sec) 
Heartbeat CPU  2 instructions:   85000002 cycles:  242294545 heartbeat IPC: 0.20148 cumulative IPC: 0.16178 (Simulation time: 0 hr 12 min 15 sec) 
Heartbeat CPU  3 instructions:   97000002 cycles:  242809283 heartbeat IPC: 0.18116 cumulative IPC: 0.18156 (Simulation time: 0 hr 12 min 16 sec) 
Heartbeat CPU  1 instructions:   83000003 cycles:  246228437 heartbeat IPC: 0.14724 cumulative IPC: 0.15274 (Simulation time: 0 hr 12 min 22 sec) 
Heartbeat CPU  2 instructions:   86000002 cycles:  246946426 heartbeat IPC: 0.21497 cumulative IPC: 0.16292 (Simulation time: 0 hr 12 min 23 sec) 
Heartbeat CPU  0 instructions:  104000000 cycles:  247520066 heartbeat IPC: 0.17592 cumulative IPC: 0.19117 (Simulation time: 0 hr 12 min 24 sec) 
Heartbeat CPU  3 instructions:   98000000 cycles:  248340951 heartbeat IPC: 0.18078 cumulative IPC: 0.18154 (Simulation time: 0 hr 12 min 26 sec) 
Heartbeat CPU  2 instructions:   87000003 cycles:  251612897 heartbeat IPC: 0.21429 cumulative IPC: 0.16400 (Simulation time: 0 hr 12 min 32 sec) 
Heartbeat CPU  0 instructions:  105000001 cycles:  252650305 heartbeat IPC: 0.19492 cumulative IPC: 0.19125 (Simulation time: 0 hr 12 min 33 sec) 
Heartbeat CPU  1 instructions:   84000000 cycles:  253120630 heartbeat IPC: 0.14509 cumulative IPC: 0.15250 (Simulation time: 0 hr 12 min 34 sec) 
Heartbeat CPU  3 instructions:   99000000 cycles:  253877284 heartbeat IPC: 0.18062 cumulative IPC: 0.18152 (Simulation time: 0 hr 12 min 36 sec) 
Heartbeat CPU  2 instructions:   88000000 cycles:  256225445 heartbeat IPC: 0.21680 cumulative IPC: 0.16508 (Simulation time: 0 hr 12 min 40 sec) 
Heartbeat CPU  0 instructions:  106000002 cycles:  258487538 heartbeat IPC: 0.17131 cumulative IPC: 0.19074 (Simulation time: 0 hr 12 min 44 sec) 
*** Reached end of trace for Core: 3 Repeating trace: /pref/Pythia/CLOUD9/traces/cloud9_phase3_core3.trace.xz
Heartbeat CPU  3 instructions:  100000000 cycles:  259421226 heartbeat IPC: 0.18038 cumulative IPC: 0.18149 (Simulation time: 0 hr 12 min 45 sec) 
Heartbeat CPU  1 instructions:   85000001 cycles:  259897852 heartbeat IPC: 0.14755 cumulative IPC: 0.15236 (Simulation time: 0 hr 12 min 46 sec) 
Heartbeat CPU  2 instructions:   89000001 cycles:  260799301 heartbeat IPC: 0.21863 cumulative IPC: 0.16614 (Simulation time: 0 hr 12 min 48 sec) 
Heartbeat CPU  0 instructions:  107000003 cycles:  264275591 heartbeat IPC: 0.17277 cumulative IPC: 0.19030 (Simulation time: 0 hr 12 min 54 sec) 
Heartbeat CPU  3 instructions:  101000002 cycles:  264891188 heartbeat IPC: 0.18282 cumulative IPC: 0.18152 (Simulation time: 0 hr 12 min 55 sec) 
Heartbeat CPU  2 instructions:   90000002 cycles:  266356313 heartbeat IPC: 0.17995 cumulative IPC: 0.16646 (Simulation time: 0 hr 12 min 58 sec) 
Heartbeat CPU  1 instructions:   86000001 cycles:  266684559 heartbeat IPC: 0.14735 cumulative IPC: 0.15221 (Simulation time: 0 hr 12 min 58 sec) 
Heartbeat CPU  0 instructions:  108000000 cycles:  270006535 heartbeat IPC: 0.17449 cumulative IPC: 0.18992 (Simulation time: 0 hr 13 min 4 sec) 
Heartbeat CPU  3 instructions:  102000002 cycles:  270344403 heartbeat IPC: 0.18338 cumulative IPC: 0.18156 (Simulation time: 0 hr 13 min 5 sec) 
Heartbeat CPU  2 instructions:   91000000 cycles:  271963124 heartbeat IPC: 0.17835 cumulative IPC: 0.16674 (Simulation time: 0 hr 13 min 8 sec) 
Heartbeat CPU  1 instructions:   87000001 cycles:  273527038 heartbeat IPC: 0.14615 cumulative IPC: 0.15204 (Simulation time: 0 hr 13 min 11 sec) 
Heartbeat CPU  0 instructions:  109000003 cycles:  275567733 heartbeat IPC: 0.17982 cumulative IPC: 0.18969 (Simulation time: 0 hr 13 min 14 sec) 
Heartbeat CPU  3 instructions:  103000002 cycles:  275796825 heartbeat IPC: 0.18340 cumulative IPC: 0.18160 (Simulation time: 0 hr 13 min 15 sec) 
Heartbeat CPU  2 instructions:   92000000 cycles:  277553146 heartbeat IPC: 0.17889 cumulative IPC: 0.16702 (Simulation time: 0 hr 13 min 18 sec) 
Heartbeat CPU  1 instructions:   88000000 cycles:  280345208 heartbeat IPC: 0.14667 cumulative IPC: 0.15190 (Simulation time: 0 hr 13 min 23 sec) 
Heartbeat CPU  0 instructions:  110000000 cycles:  280945256 heartbeat IPC: 0.18596 cumulative IPC: 0.18961 (Simulation time: 0 hr 13 min 24 sec) 
Heartbeat CPU  3 instructions:  104000000 cycles:  281282726 heartbeat IPC: 0.18229 cumulative IPC: 0.18162 (Simulation time: 0 hr 13 min 24 sec) 
Heartbeat CPU  2 instructions:   93000001 cycles:  282320506 heartbeat IPC: 0.20976 cumulative IPC: 0.16782 (Simulation time: 0 hr 13 min 26 sec) 
Heartbeat CPU  3 instructions:  105000001 cycles:  286755564 heartbeat IPC: 0.18272 cumulative IPC: 0.18164 (Simulation time: 0 hr 13 min 34 sec) 
Heartbeat CPU  2 instructions:   94000000 cycles:  286875195 heartbeat IPC: 0.21955 cumulative IPC: 0.16874 (Simulation time: 0 hr 13 min 34 sec) 
Heartbeat CPU  0 instructions:  111000000 cycles:  286933870 heartbeat IPC: 0.16698 cumulative IPC: 0.18908 (Simulation time: 0 hr 13 min 34 sec) 
Heartbeat CPU  1 instructions:   89000001 cycles:  287584740 heartbeat IPC: 0.13813 cumulative IPC: 0.15151 (Simulation time: 0 hr 13 min 35 sec) 
Heartbeat CPU  2 instructions:   95000002 cycles:  291467953 heartbeat IPC: 0.21773 cumulative IPC: 0.16960 (Simulation time: 0 hr 13 min 42 sec) 
Heartbeat CPU  3 instructions:  106000000 cycles:  292211663 heartbeat IPC: 0.18328 cumulative IPC: 0.18168 (Simulation time: 0 hr 13 min 43 sec) 
Heartbeat CPU  0 instructions:  112000000 cycles:  293117740 heartbeat IPC: 0.16171 cumulative IPC: 0.18844 (Simulation time: 0 hr 13 min 45 sec) 
Heartbeat CPU  1 instructions:   90000002 cycles:  294411948 heartbeat IPC: 0.14647 cumulative IPC: 0.15138 (Simulation time: 0 hr 13 min 47 sec) 
Heartbeat CPU  2 instructions:   96000000 cycles:  296250393 heartbeat IPC: 0.20910 cumulative IPC: 0.17031 (Simulation time: 0 hr 13 min 50 sec) 
Heartbeat CPU  3 instructions:  107000000 cycles:  297673311 heartbeat IPC: 0.18309 cumulative IPC: 0.18171 (Simulation time: 0 hr 13 min 53 sec) 
Heartbeat CPU  0 instructions:  113000000 cycles:  298719408 heartbeat IPC: 0.17852 cumulative IPC: 0.18823 (Simulation time: 0 hr 13 min 54 sec) 
Heartbeat CPU  2 instructions:   97000002 cycles:  300944618 heartbeat IPC: 0.21303 cumulative IPC: 0.17105 (Simulation time: 0 hr 13 min 58 sec) 
Heartbeat CPU  1 instructions:   91000003 cycles:  301245806 heartbeat IPC: 0.14633 cumulative IPC: 0.15125 (Simulation time: 0 hr 13 min 59 sec) 
Heartbeat CPU  3 instructions:  108000000 cycles:  303133466 heartbeat IPC: 0.18314 cumulative IPC: 0.18173 (Simulation time: 0 hr 14 min 2 sec) 
Heartbeat CPU  0 instructions:  114000001 cycles:  304348479 heartbeat IPC: 0.17765 cumulative IPC: 0.18802 (Simulation time: 0 hr 14 min 4 sec) 
Heartbeat CPU  2 instructions:   98000000 cycles:  306038732 heartbeat IPC: 0.19630 cumulative IPC: 0.17152 (Simulation time: 0 hr 14 min 7 sec) 
Heartbeat CPU  1 instructions:   92000000 cycles:  306635125 heartbeat IPC: 0.18555 cumulative IPC: 0.15192 (Simulation time: 0 hr 14 min 8 sec) 
Heartbeat CPU  3 instructions:  109000002 cycles:  308603953 heartbeat IPC: 0.18280 cumulative IPC: 0.18176 (Simulation time: 0 hr 14 min 12 sec) 
Heartbeat CPU  0 instructions:  115000001 cycles:  309974299 heartbeat IPC: 0.17775 cumulative IPC: 0.18781 (Simulation time: 0 hr 14 min 15 sec) 
Heartbeat CPU  1 instructions:   93000002 cycles:  310853635 heartbeat IPC: 0.23705 cumulative IPC: 0.15320 (Simulation time: 0 hr 14 min 16 sec) 
Heartbeat CPU  2 instructions:   99000001 cycles:  310980600 heartbeat IPC: 0.20235 cumulative IPC: 0.17206 (Simulation time: 0 hr 14 min 17 sec) 
Heartbeat CPU  3 instructions:  110000003 cycles:  314071974 heartbeat IPC: 0.18288 cumulative IPC: 0.18178 (Simulation time: 0 hr 14 min 22 sec) 
Heartbeat CPU  0 instructions:  116000000 cycles:  315698591 heartbeat IPC: 0.17469 cumulative IPC: 0.18755 (Simulation time: 0 hr 14 min 25 sec) 
*** Reached end of trace for Core: 2 Repeating trace: /pref/Pythia/CLOUD9/traces/cloud9_phase3_core2.trace.xz
Heartbeat CPU  2 instructions:  100000000 cycles:  315761626 heartbeat IPC: 0.20916 cumulative IPC: 0.17268 (Simulation time: 0 hr 14 min 25 sec) 
Heartbeat CPU  1 instructions:   94000003 cycles:  316557090 heartbeat IPC: 0.17533 cumulative IPC: 0.15364 (Simulation time: 0 hr 14 min 27 sec) 
Heartbeat CPU  3 instructions:  111000000 cycles:  319520994 heartbeat IPC: 0.18352 cumulative IPC: 0.18181 (Simulation time: 0 hr 14 min 32 sec) 
Heartbeat CPU  2 instructions:  101000001 cycles:  320421072 heartbeat IPC: 0.21462 cumulative IPC: 0.17336 (Simulation time: 0 hr 14 min 34 sec) 
Heartbeat CPU  0 instructions:  117000000 cycles:  320935942 heartbeat IPC: 0.19094 cumulative IPC: 0.18761 (Simulation time: 0 hr 14 min 35 sec) 
Heartbeat CPU  1 instructions:   95000001 cycles:  323322928 heartbeat IPC: 0.14780 cumulative IPC: 0.15351 (Simulation time: 0 hr 14 min 39 sec) 
Heartbeat CPU  0 instructions:  118000000 cycles:  323972255 heartbeat IPC: 0.32935 cumulative IPC: 0.18907 (Simulation time: 0 hr 14 min 41 sec) 
Heartbeat CPU  3 instructions:  112000000 cycles:  324994700 heartbeat IPC: 0.18269 cumulative IPC: 0.18183 (Simulation time: 0 hr 14 min 42 sec) 
Heartbeat CPU  2 instructions:  102000002 cycles:  326884058 heartbeat IPC: 0.15473 cumulative IPC: 0.17295 (Simulation time: 0 hr 14 min 46 sec) 
Heartbeat CPU  0 instructions:  119000000 cycles:  327771172 heartbeat IPC: 0.26323 cumulative IPC: 0.19002 (Simulation time: 0 hr 14 min 47 sec) 
Heartbeat CPU  0 instructions:  120000000 cycles:  330149885 heartbeat IPC: 0.42040 cumulative IPC: 0.19185 (Simulation time: 0 hr 14 min 53 sec) 
Heartbeat CPU  1 instructions:   96000000 cycles:  330162806 heartbeat IPC: 0.14620 cumulative IPC: 0.15334 (Simulation time: 0 hr 14 min 53 sec) 
Heartbeat CPU  3 instructions:  113000001 cycles:  330490185 heartbeat IPC: 0.18197 cumulative IPC: 0.18183 (Simulation time: 0 hr 14 min 53 sec) 
Heartbeat CPU  2 instructions:  103000002 cycles:  333707510 heartbeat IPC: 0.14655 cumulative IPC: 0.17236 (Simulation time: 0 hr 14 min 59 sec) 
Heartbeat CPU  0 instructions:  121000001 cycles:  335885593 heartbeat IPC: 0.17435 cumulative IPC: 0.19152 (Simulation time: 0 hr 15 min 2 sec) 
Heartbeat CPU  3 instructions:  114000001 cycles:  335937367 heartbeat IPC: 0.18358 cumulative IPC: 0.18186 (Simulation time: 0 hr 15 min 2 sec) 
Heartbeat CPU  1 instructions:   97000001 cycles:  337006194 heartbeat IPC: 0.14613 cumulative IPC: 0.15318 (Simulation time: 0 hr 15 min 4 sec) 
Heartbeat CPU  2 instructions:  104000000 cycles:  340548565 heartbeat IPC: 0.14618 cumulative IPC: 0.17178 (Simulation time: 0 hr 15 min 11 sec) 
Heartbeat CPU  0 instructions:  122000000 cycles:  341262985 heartbeat IPC: 0.18596 cumulative IPC: 0.19142 (Simulation time: 0 hr 15 min 12 sec) 
Heartbeat CPU  3 instructions:  115000003 cycles:  341381117 heartbeat IPC: 0.18370 cumulative IPC: 0.18189 (Simulation time: 0 hr 15 min 12 sec) 
Heartbeat CPU  1 instructions:   98000001 cycles:  343862741 heartbeat IPC: 0.14585 cumulative IPC: 0.15302 (Simulation time: 0 hr 15 min 16 sec) 
Heartbeat CPU  3 instructions:  116000000 cycles:  346815766 heartbeat IPC: 0.18400 cumulative IPC: 0.18193 (Simulation time: 0 hr 15 min 21 sec) 
Heartbeat CPU  2 instructions:  105000003 cycles:  347404503 heartbeat IPC: 0.14586 cumulative IPC: 0.17122 (Simulation time: 0 hr 15 min 22 sec) 
Heartbeat CPU  0 instructions:  123000001 cycles:  347916119 heartbeat IPC: 0.15031 cumulative IPC: 0.19056 (Simulation time: 0 hr 15 min 23 sec) 
Heartbeat CPU  1 instructions:   99000003 cycles:  350816806 heartbeat IPC: 0.14380 cumulative IPC: 0.15282 (Simulation time: 0 hr 15 min 27 sec) 
Heartbeat CPU  3 instructions:  117000001 cycles:  352247178 heartbeat IPC: 0.18411 cumulative IPC: 0.18197 (Simulation time: 0 hr 15 min 29 sec) 
Heartbeat CPU  2 instructions:  106000002 cycles:  354394789 heartbeat IPC: 0.14306 cumulative IPC: 0.17061 (Simulation time: 0 hr 15 min 33 sec) 
Heartbeat CPU  0 instructions:  124000000 cycles:  355346724 heartbeat IPC: 0.13458 cumulative IPC: 0.18928 (Simulation time: 0 hr 15 min 34 sec) 
*** Reached end of trace for Core: 1 Repeating trace: /pref/Pythia/CLOUD9/traces/cloud9_phase3_core1.trace.xz
Heartbeat CPU  1 instructions:  100000000 cycles:  357656544 heartbeat IPC: 0.14620 cumulative IPC: 0.15268 (Simulation time: 0 hr 15 min 38 sec) 
Heartbeat CPU  3 instructions:  118000002 cycles:  357695042 heartbeat IPC: 0.18356 cumulative IPC: 0.18199 (Simulation time: 0 hr 15 min 38 sec) 
Heartbeat CPU  2 instructions:  107000003 cycles:  361294383 heartbeat IPC: 0.14494 cumulative IPC: 0.17008 (Simulation time: 0 hr 15 min 44 sec) 
Heartbeat CPU  0 instructions:  125000000 cycles:  362323001 heartbeat IPC: 0.14334 cumulative IPC: 0.18832 (Simulation time: 0 hr 15 min 46 sec) 
Heartbeat CPU  3 instructions:  119000001 cycles:  363151621 heartbeat IPC: 0.18326 cumulative IPC: 0.18201 (Simulation time: 0 hr 15 min 47 sec) 
Heartbeat CPU  1 instructions:  101000000 cycles:  364498114 heartbeat IPC: 0.14617 cumulative IPC: 0.15255 (Simulation time: 0 hr 15 min 49 sec) 
Heartbeat CPU  2 instructions:  108000000 cycles:  368206677 heartbeat IPC: 0.14467 cumulative IPC: 0.16956 (Simulation time: 0 hr 15 min 55 sec) 
Heartbeat CPU  3 instructions:  120000000 cycles:  368609156 heartbeat IPC: 0.18323 cumulative IPC: 0.18203 (Simulation time: 0 hr 15 min 56 sec) 
Heartbeat CPU  0 instructions:  126000001 cycles:  369268671 heartbeat IPC: 0.14397 cumulative IPC: 0.18741 (Simulation time: 0 hr 15 min 57 sec) 
Heartbeat CPU  1 instructions:  102000001 cycles:  371374096 heartbeat IPC: 0.14543 cumulative IPC: 0.15240 (Simulation time: 0 hr 16 min 0 sec) 
Heartbeat CPU  3 instructions:  121000002 cycles:  374079967 heartbeat IPC: 0.18279 cumulative IPC: 0.18204 (Simulation time: 0 hr 16 min 4 sec) 
Heartbeat CPU  2 instructions:  109000000 cycles:  375065249 heartbeat IPC: 0.14580 cumulative IPC: 0.16909 (Simulation time: 0 hr 16 min 6 sec) 
Heartbeat CPU  0 instructions:  127000002 cycles:  376356034 heartbeat IPC: 0.14110 cumulative IPC: 0.18646 (Simulation time: 0 hr 16 min 8 sec) 
Heartbeat CPU  1 instructions:  103000001 cycles:  378166368 heartbeat IPC: 0.14723 cumulative IPC: 0.15230 (Simulation time: 0 hr 16 min 11 sec) 
Heartbeat CPU  3 instructions:  122000001 cycles:  379550751 heartbeat IPC: 0.18279 cumulative IPC: 0.18206 (Simulation time: 0 hr 16 min 13 sec) 
Heartbeat CPU  0 instructions:  128000000 cycles:  381023381 heartbeat IPC: 0.21425 cumulative IPC: 0.18683 (Simulation time: 0 hr 16 min 17 sec) 
Heartbeat CPU  2 instructions:  110000001 cycles:  381959351 heartbeat IPC: 0.14505 cumulative IPC: 0.16861 (Simulation time: 0 hr 16 min 19 sec) 
Heartbeat CPU  1 instructions:  104000000 cycles:  382385845 heartbeat IPC: 0.23700 cumulative IPC: 0.15332 (Simulation time: 0 hr 16 min 20 sec) 
Heartbeat CPU  3 instructions:  123000003 cycles:  385011086 heartbeat IPC: 0.18314 cumulative IPC: 0.18207 (Simulation time: 0 hr 16 min 25 sec) 
Heartbeat CPU  0 instructions:  129000001 cycles:  385145677 heartbeat IPC: 0.24258 cumulative IPC: 0.18748 (Simulation time: 0 hr 16 min 25 sec) 
Heartbeat CPU  1 instructions:  105000000 cycles:  386940106 heartbeat IPC: 0.21957 cumulative IPC: 0.15416 (Simulation time: 0 hr 16 min 28 sec) 
Heartbeat CPU  0 instructions:  130000002 cycles:  389278362 heartbeat IPC: 0.24197 cumulative IPC: 0.18810 (Simulation time: 0 hr 16 min 33 sec) 
Heartbeat CPU  2 instructions:  111000003 cycles:  389332100 heartbeat IPC: 0.13563 cumulative IPC: 0.16794 (Simulation time: 0 hr 16 min 33 sec) 
Heartbeat CPU  3 instructions:  124000000 cycles:  390464085 heartbeat IPC: 0.18338 cumulative IPC: 0.18209 (Simulation time: 0 hr 16 min 35 sec) 
Heartbeat CPU  0 instructions:  131000003 cycles:  393310167 heartbeat IPC: 0.24803 cumulative IPC: 0.18877 (Simulation time: 0 hr 16 min 40 sec) 
